GTVID,Latitude,Longitude,nearest_interstate,distance_to_interstate_mi
BRW100,30.7401263,-91.5948152,I- 10,23.909373468214987
JVG456,30.1661483,-81.7096129,I- 295,1.7394485965233646
MMG464,34.7672344,-89.4362616,I- 22,1.6977003374901631
MPG326,30.6041911,-87.85255839999999,I- 10,4.045886370467714
ABG023,32.45104527,-99.77062495,I- 20,2.0597520973455383
BIG438,33.4968831,-86.8773386,I- 20,0.816348643904175
BIG438,33.4968831,-86.8773386,I- 59,0.816348643904175
BIG439,33.505588,-86.84962019999999,I- 20,1.0612721986444276
BIG439,33.505588,-86.84962019999999,I- 59,1.0612721986444276
HDG150,34.2877976,-86.17719249999999,I- 59,14.329291723314006
TYG147,31.65448769999999,-94.6805423,I- 20,53.977337717892894
DFG761,32.7493403,-97.0511046,I- 30,0.7017460766811969
CDG116,40.7530435,-87.9965138,I- 57,0.5118666843156863
ATG67D,34.0845142,-84.0285971,I- 985,1.5841713017353658
GVE117,35.6094157,-82.34372669999999,I- 40,0.2581860549753602
CHE196,41.7482701,-87.77174029999999,I- 294,2.4718614741455998
MPG327,30.73736064,-88.10448879,I- 65,0.28541409232482684
DVG309,40.2339693,-104.9989918,I- 25,0.9799612323569844
HFE014,41.59785369999999,-72.87797069999999,I- 84,1.269148646419667
NAG366,36.3742135,-85.3392581,I- 40,16.061344036182042
SEE009,48.2842219,-122.6277268,I- 5,14.061740162558888
ATE223,33.3217942,-84.0432271,I- 75,4.224422577524211
BIW295,33.7958722,-85.8384057,I- 20,13.122119786587652
NYW959,40.6652202,-73.5044817,I- 495,8.46774932764915
MWE034,43.1115897,-87.9593436,I- 43,2.0606490084083338
TOW067,39.0992487,-95.6643296,I- 70,2.6231487168039327
YNW033,41.1104071,-80.62816049999999,I- 680,1.7702495630451476
HDW143,35.160713,-86.56086839999999,I- 65,17.518680689002885
CLE103,41.384965,-81.44332759999999,I- 271,3.4712949365478085
CLE103,41.384965,-81.44332759999999,I- 480,3.4712949365478085
ATE134,33.4278646,-84.0994297,I- 75,3.5064671012517756
RLE065,36.5833155,-79.86068,I- 73,23.200067432625893
RAE021,35.9761865,-78.7927096,I- 885,3.4254533912693224
NYW960,40.8276716,-73.94238849999999,I- 87,0.5558280618461054
MPE018,31.9296334,-87.7389994,I- 20,52.34226067791281
MPE018,31.9296334,-87.7389994,I- 59,52.34226067791281
ASW078,42.359703,-73.2835503,I- 90,4.305089685026601
KCW196,39.2639886,-94.668177,I- 29,0.2556468875925098
CLW301,41.4637475,-81.6467662,I- 77,0.5444071397121211
NYW961,40.7425056,-73.8699603,I- 495,0.6505662001463575
NYW962,40.66237612,-73.91939082,I- 278,3.2909780384717773
SVG304,32.3869342,-82.0017747,I- 16,1.5055751742039682
TAG173,30.487067,-84.1507419,I- 10,0.369752744891601
RLG235,36.6910674,-79.83013389999999,I- 73,30.872326399810127
JVG457,30.12361572,-81.79718043,I- 295,6.007146039275261
BOG525,42.984157,-71.4736527,I- 293,0.13318231598343916
MNG577,44.9085828,-93.0808939,I- 494,2.3152065450102945
HOG7B3,29.8310542,-95.3016947,I- 610,1.5099957063993892
GVG203,35.3360313,-81.9210621,I- 26,16.70147392281964
DRG073,40.78896732991533,-91.11587991120896,I- 74,42.03160059369748
ATG67E,33.4340952,-84.17198189999999,I- 75,0.7066607586063407
DTW950,42.41585389999999,-83.0613274,I- 75,0.9736430923589644
ASW079,43.1732429,-73.04730719999999,I- 91,28.765154377735094
LVE014,37.4632057,-115.1944971,I- 15,65.32976503328003
RAW267,35.9029738,-78.7605287,I- 540,0.40421764603578225
BRW101,30.2506703,-91.0821456,I- 10,5.875394694868207
NOW150,30.0748045,-90.7037391,I- 10,3.4780733044067174
MMG465,34.9921806,-89.9903769,I- 55,0.6630873913968156
LRW154,34.6458003,-92.4457565,I- 30,0.3414108107813726
ABG024,32.4357807,-99.716344,I- 20,2.830147055262807
WHW089,38.1176434,-97.2565832,I- 135,4.913739346286611
WHW090,38.2485294,-97.339133,I- 135,7.752291522181063
WHW091,38.2322617,-97.7751405,I- 135,10.25747551184072
ABG025,32.469536,-98.6790061,I- 20,1.4156901003653146
ABG026,32.4311284,-99.7635338,I- 20,3.4911299516101697
INW466,39.8165236,-86.2697712,I- 465,0.29790253894704105
DVW150,40.2552847,-103.6326087,I- 76,0.9143445123680646
PLW092,39.6866,-74.98953399999999,I- 295,13.009210857926492
DFG763,32.6207406,-97.3481961,I- 35 W,1.5349849353556635
NYW963,40.9817043,-74.9625001,I- 80,3.6808000239099865
CMW160,33.91622101,-81.51364758,I- 20,7.511373259338056
SCG205,38.0207407,-121.2604235,I- 5,5.016205749114407
MMG466,34.8842064,-89.9947358,I- 55,0.19185559962804927
MMG467,35.12192,-90.0100247,I- 240,0.8424799279333757
RAG638,36.3775921,-78.5940727,I- 85,5.173109597847415
RLG236,36.6981873,-78.8887282,I- 85,32.72592018273626
OKG132,36.3810005,-97.8905719,I- 35,31.118357196536813
GRG242,42.7833378,-85.6664842,I- 196,8.745023847708438
FVG096,48.0361599,-98.3438645,I- 29,54.05734131841559
MMG468,35.2182345,-90.03017439999999,I- 40,2.0390867742613543
DFG764,32.6937042,-97.1276514,I- 20,1.1509035276004778
ABG027,31.6890472,-98.999188,I- 20,47.462136923281776
HFG159,41.3575836,-72.5643616,I- 95,4.65705009299311
GVG204,34.6041985,-83.23856769999999,I- 85,12.744868380239689
NAG367,36.8674853,-87.8181866,I- 24,3.6268659892663098
ATG67F,33.5299957,-85.2536913,I- 20,10.628534363746994
MCG194,32.4027574,-83.335115,I- 16,12.920194315427315
OKG133,36.14818640000001,-97.0510626,I- 35,15.315302425310515
SRG120,32.5092831,-93.7063689,I- 20,0.48525035697905333
DFG765,32.8221363,-96.9761019,I- 30,4.220453875899067
BIG440,33.0922434,-86.24959009999999,I- 65,25.761231496770844
DFG766,32.6890349,-96.790468,I- 35 E,1.8804617669810177
DFG767,32.82097795,-97.26420127,I- 820,1.267003458694642
CHE131,42.0095395,-88.1596703,I- 90,3.958622440154778
ATE196,33.45827355,-84.45295796,I- 85,8.763857565323613
MMG469,35.02130702,-90.08801623,I- 55,4.183392889132029
ATE199,33.5807413,-84.2909731,I- 675,0.6237633943274669
PLE009,38.9146633,-75.4414372,I- 295,53.13946662564209
CAE058,35.6793617,-81.8444002,I- 40,0.7674345860351021
SBE047,41.0210218,-86.4167732,I- 65,40.32741039124288
DTW951,42.2980773,-83.2861798,I- 94,2.349792745937308
HOE027,29.8003826,-94.8483468,I- 10,1.7472323518348563
RLW141,36.681347,-79.79575,I- 73,30.584154610034968
HDW144,34.4468926,-86.8340681,I- 65,3.8023889331121508
SGE011,36.5276601,-93.935928,I- 49,16.36516924866614
ELE003,42.0884627,-76.818598,I- 86,1.6444131186554418
HFW115,41.6973445,-72.7907646,I- 84,0.7875502650554445
GVE064,34.8644969,-82.4626734,I- 185,3.994816859647587
MNE139,45.3306338,-92.6946897,I- 35,14.852730176578268
BIG441,33.5021435,-86.7901543,I- 65,1.3808205396289788
ABG028,32.9690623,-99.8019797,I- 20,33.319814569231404
SAG489,29.5145012,-98.3111538,I- 10,3.5608113961088863
DFG768,32.4532393,-97.3839251,I- 35 W,6.243198745203114
HOG7B4,30.0581847,-95.7347952,I- 45,17.87804657993789
MBG085,46.7723688,-100.7941,I- 194,2.907604570017837
BXG092,30.495006,-88.90688,I- 10,2.9390554497485963
CLG300,41.725895,-81.25048509999999,I- 90,3.3509898959733655
AGE021,33.5066228,-82.50228299999999,I- 20,0.31787924251318517
FVG097,46.8775482,-96.3241261,I- 94,12.262820007442269
MPG328,30.5458116,-88.18968699999999,I- 10,1.2100476546359262
MMG470,35.05331241,-90.00702507,I- 55,0.27793713826111366
CIG117,41.8883539,-91.1487034,I- 80,16.236574599365913
RLG237,36.833313,-79.3962451,I- 581,41.868335451562956
ATG68A,33.9375281,-84.03518299999999,I- 85,4.008667861543286
TCG049,45.373777,-84.9662259,I- 75,17.142525652868688
AXG025,31.38752179999999,-92.4086573,I- 49,5.383645176955691
TPG809,27.8979157,-82.5178861,I- 275,3.473972001499823
COG254,35.1527955,-84.8951788,I- 75,2.0041340045172755
LRG307,35.0277865,-93.2225961,I- 40,18.56105180345432
CAW227,34.6901912,-79.8979513,I- 73,25.289318181074606
DYW067,40.6926922,-84.64662489999999,I- 75,26.155642742017083
BMW029,44.490743,-108.055714,I- 90,50.64109225678673
DTW952,42.26793413,-83.30946292,I- 94,0.9150339506087672
HOG7B5,30.3264656,-95.0856193,I- 69,4.886404213823527
FWW107,41.1540137,-85.4888521,I- 69,14.248751332856362
INW467,39.8252767,-86.0806952,I- 70,1.5334938013353816
SPG097,48.7254071,-116.2997957,I- 90,73.84609632020246
DFG769,32.5357924,-97.1063718,I- 20,9.806179434958615
HOG7B6,29.6567066,-95.2531399,I- 45,0.04050030761059584
HOG7B7,29.929024,-95.4804879,I- 45,4.037933912151148
HOG7B8,29.7128663,-95.3159541,I- 45,0.13856532741987776
HOG7B9,30.0019079,-95.2683506,I- 69,0.046939297263183175
ABG029,32.4143365,-99.7428428,I- 20,4.941693358145578
ABG030,32.8846696,-100.1260195,I- 20,26.941479535404778
HOG7BA,29.7691791,-95.3921137,I- 10,0.5057513837517762
ATW49A,34.220543,-84.635854,I- 75,6.603625648029368
BRW102,30.4889257,-91.2527614,I- 10,2.6174223211827696
RAW268,36.0688939,-78.5193353,I- 85,12.487454507116547
SIW038,43.1864921,-96.0003831,I- 90,31.28247486539927
KCW197,38.9433084,-95.2134964,I- 70,3.5074793134089797
LSW141,37.6434084,-86.28161759999999,I- 65,22.6585384403536
GVG205,34.7214554,-82.3402275,I- 185,0.23798558643189746
ABG031,33.4178331,-99.8122537,I- 20,64.40911564641478
DFG770,32.8334395,-97.0089414,I- 30,5.11685038455688
YNG035,41.288246,-80.8478552,I- 80,7.3209115116643435
CLG301,41.4397087,-81.7203638,I- 71,0.8934995473874997
CLG302,41.4398071,-81.75543789999999,I- 71,0.4777097456641898
TYG148,32.4005021,-94.868649,I- 20,2.210953804342736
YNG037,41.253602,-80.79198679999999,I- 80,8.5368862604828
BRG151,30.8367877,-91.2035242,I- 110,20.76294880301008
WSG029,40.2710561,-80.9941218,I- 70,13.590379401121577
JAG282,31.0768442,-90.3640598,I- 55,7.413297135813657
YNG036,41.2528912,-80.79313189999999,I- 80,8.459786194580795
DFG771,32.8284722,-97.0357508,I- 30,4.768178892084479
DFG771,32.8284722,-97.0357508,I- 30,4.768178892084479
YNG038,41.3190902,-80.73133969999999,I- 80,11.782664591878966
CCG086,27.8168933,-97.0762139,I- 37,19.412182501831843
JPG023,37.8748189,-95.3861267,I- 35,41.553320139626166
HOG7BC,29.9656092,-95.4513678,I- 45,1.884654645232688
HOG7BD,29.8334673,-95.4825941,I- 610,2.8950467794454267
DCG815,38.76500681,-76.8984086,I- 495,3.6761169185497176
DCG815,38.76500681,-76.8984086,I- 95,3.6761169185497176
FVG098,46.8251708,-95.8320133,I- 94,28.690088165381017
KCG178,38.4995171,-94.0707232,I- 49,14.525083835953996
BIG442,33.3979147,-86.95839110000001,I- 20,1.0836983607599584
BIG442,33.3979147,-86.95839110000001,I- 59,1.0836983607599584
NAG368,36.6873575,-85.1343004,I- 40,38.830610661097396
BAG069,35.6821215,-119.2290118,I- 5,20.889579093085757
WMG095,34.2835496,-77.80771179999999,I- 40,3.134347831295898
PAG065,43.455704,-70.7899277,I- 95,11.86619463048542
DCG816,38.8607055,-76.96604219999999,I- 295,1.4067875403849965
HFG160,41.3489292,-71.91241550000001,I- 95,1.7654304427186236
DCG817,38.796291,-76.9838226,I- 495,0.7191828522002149
DCG817,38.796291,-76.9838226,I- 95,0.7191828522002149
BOG526,42.187512,-71.834758,I- 395,0.6340545995303222
JPE011,37.1124233,-94.4754295,I- 44,4.297498819004074
BIE121,33.4072555,-86.80498279999999,I- 65,0.27164414023883066
ATE154,33.5942321,-83.46908549999999,I- 20,2.6942297972319604
ALE026,31.5581688,-84.7473789,I- 185,59.50004461671852
ALE041,31.5597728,-84.7320256,I- 185,59.55362296117367
POW263,45.5966414,-122.66838,I- 5,0.7561022057796952
BRE014,30.411206,-91.4343006,I- 10,0.47660866936299995
PDW115,36.8691258,-89.57980479999999,I- 57,2.511162135831221
NAW117,36.7565684,-86.21158129999999,I- 65,14.658476903269092
GVW401,34.4537639,-81.8757658,I- 26,3.3437242568298315
ATE297,33.3422542,-84.1045997,I- 75,1.0691265314947516
BIE058,33.236328,-86.82224980000001,I- 65,0.9121036251867828
PLE010,39.6795859,-75.75982669999999,I- 95,2.2753395309046898
ALW110,31.5310953,-83.8438424,I- 75,16.69178977431033
HOG7BE,30.1376493,-95.4001315,I- 45,2.6563256156321113
MMG471,35.301899,-89.91325100000002,I- 269,1.982615954275362
TCG050,45.0271221,-84.6920175,I- 75,0.18339663467137576
MMG472,38.85983411,-76.96789155,I- 295,1.3315051217579588
MMG473,34.4085358,-89.5214874,I- 22,20.809906901863688
MMG474,34.994154,-89.872675,I- 240,6.156661276314696
MAG346,26.29204452,-80.09543721,I- 95,1.6723066258792196
MMG475,36.0403391,-89.38422800000001,I- 155,1.9515090169781797
ATG68C,34.9871273,-84.07409469999999,I- 75,45.19855874530934
LRW155,34.8612489,-92.1166867,I- 40,5.1660040110319745
INW468,40.1781916,-85.409886,I- 69,7.953552573666645
QHG037,40.4181847,-91.4059754,I- 172,28.56040605717889
QHG038,40.6305517,-91.3260231,I- 172,42.90193784594465
MNG578,45.8878001,-92.3638728,I- 35,28.668672620971982
CTG111,34.37352,-88.7006931,I- 22,5.2814517131150325
CTG110,34.683233,-88.59914189999999,I- 22,26.347248174384163
HOG7BF,29.7909295,-95.1622478,I- 10,1.370807704207003
DFG772,32.7886142,-97.3026375,I- 35 W,1.0394293419000695
HOG7C0,29.8967331,-95.7048557,I- 10,7.683570965757257
NYG609,41.1304101,-74.04095459999999,I- 287,2.0378898391705236
NYG609,41.1304101,-74.04095459999999,I- 87,2.0378898391705236
HOG7C1,29.7833256,-95.3421567,I- 69,0.12688360955476993
DFG773,31.7137648,-96.17885818,I- 45,0.13736672846360184
AUG411,29.9926764,-97.6263973,I- 35,13.21559879489706
SAG490,29.4416641,-98.3753851,I- 10,0.07035020648681928
MME005,34.975603,-90.0956847,I- 55,5.281331517016992
SGW117,37.208713,-93.3263298,I- 44,2.5988611960628765
HOE028,29.8898976,-94.81363170000002,I- 10,4.153895383798973
TRW120,36.70647659999999,-81.99048719999999,I- 81,0.6195803722580879
POE024,45.7185895,-120.2050643,I- 84,0.16330665712858503
OKW100,35.5406792,-98.6595644,I- 40,0.295956258807182
SGE020,37.2513034,-93.2748469,I- 44,0.06568943849217028
SSE030,43.6062859,-96.5731563,I- 90,0.1481770162469501
ATE067,34.4682523,-84.4257804,I- 575,6.310947331451207
MAE080,25.7803323,-80.22295989999999,I- 395,1.0628226585879135
WPE031,27.6092854,-80.38824199999999,I- 95,6.650042530258647
TUE004,35.9043289,-94.9557707,I- 40,28.71549790330874
SSW178,45.2258138,-96.6114506,I- 29,21.432678386313118
MMV011,35.167594,-89.864538,I- 40,0.2106235173641422
CIW033,42.50161869999999,-92.3343526,I- 380,1.8423310564197009
AQW062,35.6130672,-105.2097222,I- 25,0.3087966301080946
DTW953,42.3441659,-83.1567093,I- 94,1.0137928075897493
LXW045,38.2750642,-84.5552644,I- 75,0.09127713790947523
MSW076,31.3100026,-86.4993974,I- 65,27.50561206713217
PTE049,39.6042472,-79.91429049999999,I- 68,0.6685687391197856
CIW034,42.4931237,-92.3766765,I- 380,2.9889374142916783
POW265,45.98158189999999,-123.9258632,I- 5,50.5045002808594
DVW151,39.8493732,-105.015034,I- 25,1.520420255623996
EUW027,43.9740818,-124.1040217,I- 5,47.68181490714103
CLW302,41.5781308,-81.57238889999999,I- 90,0.5722463695913094
AGW103,33.904467,-82.3030558,I- 20,28.107632471924425
MBW049,48.1414799,-103.6685985,I- 94,81.40700343768701
YPW059,45.8118743,-118.4880134,I- 84,14.634354589847083
MWW305,43.3459601,-88.6039443,I- 41,14.256954102135479
LSW142,37.63566489999999,-85.50724749999999,I- 65,17.313488789811878
ATW49E,34.3709208,-83.8705363,I- 985,5.810623868623026
NAW118,36.0631365,-87.3781137,I- 40,3.2194640605922564
PTE010,40.4852459,-79.85607499999999,I- 376,2.800816147820241
GVW402,34.5533828,-83.3218826,I- 85,12.383225031967822
COW082,35.1552198,-84.8673189,I- 75,2.8823088676105506
HDW145,34.8772658,-87.6213312,I- 65,38.59581019890452
PXW197,34.2263893,-114.1925865,I- 40,35.35698645927332
CLE001,41.4797957,-81.7691256,I- 90,0.8973135744103551
DTW954,42.185753,-83.7360589,I- 94,3.5572569583134848
NOE024,30.4425821,-90.3221524,I- 12,2.6753747587847836
DCE010,38.79680187,-77.08167829,I- 95,0.26832178139798396
DCE010,38.79680187,-77.08167829,I- 495,0.26832178139798396
GHG398,35.756077,-80.34665269999999,I- 85,0.046735315729815916
SAG491,29.3657784,-98.6956657,I- 410,3.3805285982442865
LYG144,30.2343011,-92.1066293,I- 10,0.8824313601215409
SDG140,32.7489326,-117.1077003,I- 805,0.7084817184570272
CHG445,41.3254329,-87.82253,I- 57,0.1369441363113535
JAG283,32.1905507,-90.25635,I- 55,0.15732742096879798
ATG68E,33.9338764,-84.2022276,I- 85,1.0715858265371025
KCG179,39.043865,-94.5401424,I- 70,2.04362235425197
CNG258,38.5354052,-84.83594839999999,I- 71,12.172005979205986
WBG132,41.2286847,-75.8927369,I- 81,0.7990100867598957
BEG143,29.91382849999999,-94.0328015,I- 10,11.239879307377757
TCW170,45.0250109,-84.6420136,I- 75,2.141931798863745
ATE186,34.06827716,-84.52105911,I- 575,1.0701898278310589
NAG369,35.71236530000001,-86.9740034,I- 65,5.1320286624923295
RPG229,37.6106314,-77.34416619999999,I- 295,0.866452564610241
RAG639,35.9844952,-78.8985536,I- 885,2.0352776861914927
CAG585,34.9964417,-81.2466237,I- 77,14.580603242999148
NOE028,29.82408258,-90.02015023,I- 10,9.697241597369535
SAG492,29.4334604,-98.578755,I- 410,3.2897762467968437
GVW403,35.7842125,-82.487488,I- 26,2.8974404200166
SYE008,42.483384,-76.4848425,I- 81,17.815568790185488
HOG7C2,29.59931839999999,-95.4928154,I- 69,5.755297590633838
HOG7C3,29.691253,-95.2192554,I- 45,2.9922706833503487
HOG7C4,29.7142543,-95.5915769,I- 69,3.9752673404521097
HOG7C5,29.4954645,-96.6711836,I- 10,13.370504653162698
DFG775,32.7947566,-97.3059478,I- 35 W,0.901199995194911
HOG7C6,29.4452101,-95.293811,I- 45,11.234139351921208
AUG412,29.7729313,-97.6561326,I- 10,8.368375950235851
ASE010,42.7356225,-73.9394034,I- 90,1.1939872826734075
MOE004,36.59823129999999,-121.8696345,I- 280,49.92914099389017
SGE032,36.9149602,-93.9145876,I- 44,11.096079981922447
TCW171,43.8410808,-84.7674187,I- 75,35.19722210923679
COW083,35.0865135,-85.3267266,I- 24,3.7940454748602814
DFG778,32.8794936,-96.6826289,I- 635,0.2406652840739034
DFG776,32.8112763,-96.7824351,I- 30,1.8711746815897907
SAG493,29.2096917,-99.7833801,I- 35,45.64586620551567
DFG777,32.3379947,-97.3844739,I- 35 W,10.40700282209982
AUG413,30.2516338,-97.5580062,I- 35,9.918690233207847
TPG810,27.3500163,-82.497974,I- 75,3.165383222884849
TYG149,31.3559822,-94.6834299,I- 45,68.2318817348302
WOG222,31.1158256,-97.6649445,I- 14,2.6279015051586025
HOG7C7,29.885686,-95.4947616,I- 45,4.951155386171312
HOG7C9,29.7760611,-95.1380353,I- 10,0.07495853925530255
SLE041,38.8086295,-90.8765072,I- 70,0.08475248017058205
RAW269,35.5916668,-78.6907713,I- 40,6.423501482579155
NOW153,30.0221948,-90.0521655,I- 10,1.6184810082185233
GRW215,42.9730381,-85.90337869999999,I- 96,5.520844537249825
BRW104,30.4894463,-90.9251605,I- 12,1.7660144866811516
PLW096,40.8709929,-75.24300099999999,I- 80,7.830575323732934
CAW228,34.7126613,-81.2034041,I- 77,9.639024749155821
HOG7CA,29.7042226,-95.6234941,I- 69,4.898435103023682
WTG021,44.3274609,-75.9189324,I- 81,3.166637938717224
SAG494,29.68074459999999,-98.5214112,I- 10,6.3637036754944445
DFG779,32.7835142,-96.7223514,I- 30,0.6965002989379692
LRE009,35.09249365,-92.46614694,I- 40,1.8529124443929064
MIW013,47.58631339,-115.3146037,I- 90,14.133304406339024
INW469,39.82434941,-86.23470881,I- 65,0.24676309730879295
SVG305,32.1887663,-82.4088865,I- 16,15.57258953685332
RAW270,36.1450362,-78.7232085,I- 85,0.17097468889709258
TLW095,40.9529711,-83.38288279999999,I- 75,15.922543175010883
RLG238,36.6782673,-78.9170005,I- 85,32.45256467978172
LXG266,36.9536312,-84.08490669999999,I- 75,1.7582481851897975
ATW4A0,33.5987429,-85.0308366,I- 20,7.2482652557323215
INW470,39.4801687,-86.0578749,I- 65,2.314804424263571
MYG268,34.6694741,-79.5489913,I- 74,12.538731004669396
SJG016,39.7591701,-94.8339782,I- 229,1.1511232831369576
EVG138,37.9146315,-87.549086,I- 69,1.6905121735910869
NPG200,36.8717205,-76.1712415,I- 64,1.3047068545727842
ELG010,42.0611596,-76.78447109999999,I- 86,1.0866416545184412
TCW172,44.74234149999999,-85.1749104,I- 75,22.745936705788168
NOE039,30.4367059,-90.2318866,I- 12,2.4582881951312054
SBE052,41.6775948,-85.98812459999999,I- 80,3.7336213416477078
SBE052,41.6775948,-85.98812459999999,I- 90,3.7336213416477078
FVE017,46.32086638,-95.44203969,I- 94,25.806102705767888
NYG611,40.71247517,-73.60765804,I- 495,4.682058343381649
NYG612,40.7339878,-73.6800136,I- 495,2.4438557274012433
DFG780,32.4425844,-97.799314,I- 20,19.70296477641262
HOG7CB,29.8048862,-95.5701579,I- 10,1.382249081394581
NYG613,40.6646157,-73.5222555,I- 495,8.351574230883699
ATG68F,34.0338942,-85.24464069999999,I- 20,23.95147555372308
DSG112,46.0122724,-91.503862,I- 535,57.209598484648815
SAG495,29.5865426,-97.9652248,I- 10,0.8725905376281774
LSG187,38.1994313,-85.7831226,I- 264,0.689678434030856
EVG139,37.7212061,-87.48642029999999,I- 69,1.698785125125156
HOG7CC,29.3515926,-95.3976773,I- 45,19.991893436468352
NYG615,41.454739,-74.0568974,I- 87,0.38528621259256035
GBG302,44.2727971,-88.4554532,I- 41,0.5297548316256498
WBG133,41.4114865,-75.3460004,I- 84,4.023214132217461
GHG399,35.8498605,-80.0786141,I- 85,0.7216533511936131
TRG060,36.5620269,-82.27074999999999,I- 81,1.138338314010404
ELG011,42.0832876,-76.8619839,I- 86,3.780584027730739
ATE273,33.8964582,-84.19441680000001,I- 85,1.2991924615570924
GVE146,34.936067,-82.223055,I- 85,3.885456844233402
DCE017,39.0040805,-77.0965334,I- 495,0.5456996192124727
ATW4A2,33.7013997,-84.4797954,I- 285,1.0260565702673137
