gtvid,c_nfc_enabled
SPW058,Unknown
SPW067,Unknown
SPW068,Unknown
SPW070,Unknown
SRE001,Unknown
SRE002,Unknown
SRE008,Unknown
SRE010,Unknown
SRG004,Unknown
SRG016,Unknown
SRG024,Unknown
SRG030,Unknown
SRG034,Unknown
SRG036,Unknown
SRG039,Unknown
SRG086,Unknown
SRG090,Unknown
SRG095,Unknown
SRG099,Unknown
SRG102,Unknown
SRG104,Unknown
SRG106,Unknown
SRG109,Unknown
SRG112,Unknown
SRG114,Unknown
SRG116,Unknown
SRG119,Unknown
SRG121,Unknown
SRG122,Unknown
SRW009,Unknown
SRW010,Unknown
SRW011,Unknown
SRW021,Unknown
SRW026,Unknown
SRW027,Unknown
SRW033,Unknown
SRW042,Unknown
SRW044,Unknown
SRW045,Unknown
SRW052,Unknown
SRW053,Unknown
SRW055,Unknown
SRW056,Unknown
SRW074,Unknown
SRW075,Unknown
SRW076,Unknown
SRW077,Unknown
SRW078,Unknown
SRW079,Unknown
SRW080,Unknown
SRW081,Unknown
SRW082,Unknown
SRW083,Unknown
SRW084,Unknown
SSE002,Unknown
SSE003,Unknown
SSE004,Unknown
SSE010,Unknown
SSE011,Unknown
SSE017,Unknown
SSE018,Unknown
SSE022,Unknown
SSE028,Unknown
SSE030,Unknown
SSE031,Unknown
SSE036,Unknown
SSE040,Unknown
SSE042,Unknown
SSE048,Unknown
SSE049,Unknown
SSE057,Unknown
SSE081,Unknown
SSE083,Unknown
SSE084,Unknown
SSG001,Unknown
SSG004,Unknown
SSG006,Unknown
SSG011,Unknown
SSG014,Unknown
SSG015,Unknown
SSG017,Unknown
SSG018,Unknown
SSG019,Unknown
SSG021,Unknown
SSG025,Unknown
SSG026,Unknown
SSG030,Unknown
SSG033,Unknown
SSG035,Unknown
SSG036,Unknown
SSG037,Unknown
SSG038,Unknown
SSG053,Unknown
SSG062,Unknown
SSG064,Unknown
SSG065,Unknown
SSG069,Unknown
SSG075,Unknown
SSG087,Unknown
SSG088,Unknown
SSG092,Unknown
SSG094,Unknown
SSG095,Unknown
SSG096,Unknown
SSG097,Unknown
SSG098,Unknown
SSG099,Unknown
SSG100,Unknown
SSG101,Unknown
SSG102,Unknown
SSG103,Unknown
SSG106,Unknown
SSG151,Unknown
SSG153,Unknown
SSW019,Unknown
SSW034,Unknown
SSW038,Unknown
SSW040,Unknown
SSW117,Unknown
SSW119,Unknown
SSW127,Unknown
SSW131,Unknown
SSW132,Unknown
SSW134,Unknown
SSW138,Unknown
SSW150,Unknown
SSW152,Unknown
SSW155,Unknown
SSW157,Unknown
SSW163,Unknown
SSW166,Unknown
SSW168,Unknown
SSW170,Unknown
SSW175,Unknown
SSW176,Unknown
STG004,Unknown
STG007,Unknown
STG008,Unknown
STG023,Unknown
STG026,Unknown
STG028,Unknown
STG029,Unknown
STG031,Unknown
STW013,Unknown
SVE002,Unknown
SVE003,Unknown
SVE004,Unknown
SVE005,Unknown
SVE006,Unknown
SVE008,Unknown
SVE009,Unknown
SVE013,Unknown
SVE014,Unknown
SVG016,Unknown
SVG021,Unknown
SVG029,Unknown
SVG036,Unknown
SVG038,Unknown
SVG053,Unknown
SVG103,Unknown
SVG108,Unknown
SVG114,Unknown
SVG119,Unknown
SVG126,Unknown
SVG144,Unknown
SVG146,Unknown
SVG165,Unknown
SVG173,Unknown
SVG181,Unknown
SVG184,Unknown
SVG189,Unknown
SVG191,Unknown
SVG200,Unknown
SVG230,Unknown
SVG238,Unknown
SVG239,Unknown
SVG240,Unknown
SVG265,Unknown
SVG283,Unknown
SVG284,Unknown
SVG285,Unknown
SVG286,Unknown
SVG290,Unknown
SVG292,Unknown
SVG293,Unknown
SVG297,Unknown
SVG313,Unknown
SVG323,Unknown
SVG325,Unknown
SVG327,Unknown
SVG328,Unknown
SVG335,Unknown
SVW007,Unknown
SVW016,Unknown
SVW032,Unknown
SVW049,Unknown
SVW056,Unknown
SVW059,Unknown
SYE005,Unknown
SYG040,Unknown
SYG057,Unknown
SYG063,Unknown
SYG071,Unknown
SYG081,Unknown
SYG086,Unknown
SYG089,Unknown
SYG090,Unknown
SYG101,Unknown
SYW005,Unknown
SYW018,Unknown
SYW035,Unknown
SYW041,Unknown
TAE001,Unknown
TAE008,Unknown
TAE009,Unknown
TAE011,Unknown
TAE013,Unknown
TAE017,Unknown
TAE021,Unknown
TAG001,Unknown
TAG012,Unknown
TAG033,Unknown
TAG051,Unknown
TAG053,Unknown
TAG063,Unknown
TAG082,Unknown
TAG084,Unknown
TAG086,Unknown
TAG090,Unknown
TAG092,Unknown
TAG099,Unknown
TAG112,Unknown
TAG121,Unknown
TAG133,Unknown
TAG140,Unknown
TAG141,Unknown
TAG150,Unknown
TAG162,Unknown
TAG163,Unknown
TAG172,Unknown
TAG173,Unknown
TAG174,Unknown
TAG177,Unknown
TAG178,Unknown
TAG180,Unknown
TAG186,Unknown
TAW021,Unknown
TAW031,Unknown
TAW032,Unknown
TAW037,Unknown
TAW040,Unknown
TAW041,Unknown
TAW101,Unknown
TAW115,Unknown
TAW121,Unknown
TAW122,Unknown
TCE006,Unknown
TCE021,Unknown
TCE037,Unknown
TCE038,Unknown
TCE045,Unknown
TCE047,Unknown
TCE071,Unknown
TCE073,Unknown
TCE074,Unknown
TCE085,Unknown
TCG020,Unknown
TCG021,Unknown
TCG025,Unknown
TCG047,Unknown
TCG048,Unknown
TCG052,Unknown
TCG055,Unknown
TCW112,Unknown
TCW121,Unknown
TCW131,Unknown
TCW168,Unknown
TCW177,Unknown
TFG013,Unknown
TFG014,Unknown
TFG015,Unknown
TFG016,Unknown
TFG017,Unknown
TFG018,Unknown
TFG019,Unknown
TFG020,Unknown
TFG022,Unknown
THE003,Unknown
THE007,Unknown
THG018,Unknown
THG019,Unknown
THG020,Unknown
THG021,Unknown
THG022,Unknown
THG023,Unknown
THG026,Unknown
THG032,Unknown
THG035,Unknown
THG036,Unknown
THG037,Unknown
THG038,Unknown
THG040,Unknown
THG041,Unknown
THG043,Unknown
THG044,Unknown
THG048,Unknown
THG049,Unknown
THW002,Unknown
THW034,Unknown
THW039,Unknown
THW042,Unknown
THW046,Unknown
TLE018,Unknown
TLG052,Unknown
TLG073,Unknown
TLG076,Unknown
TLG081,Unknown
TLG082,Unknown
TLG091,Unknown
TLG092,Unknown
TLG099,Unknown
TLG117,Unknown
TLG121,Unknown
TLG122,Unknown
TLG123,Unknown
TLG124,Unknown
TLG125,Unknown
TLG126,Unknown
TLG129,Unknown
TLG130,Unknown
TLG131,Unknown
TLG132,Unknown
TLG137,Unknown
TLG138,Unknown
TLG139,Unknown
TLW051,Unknown
TLW065,Unknown
TLW079,Unknown
TLW081,Unknown
TLW083,Unknown
TLW084,Unknown
TLW090,Unknown
TLW091,Unknown
TLW092,Unknown
TLW093,Unknown
TLW094,Unknown
TLW095,Unknown
TOE001,Unknown
TOE002,Unknown
TOE005,Unknown
TOE008,Unknown
TOG001,Unknown
TOG002,Unknown
TOG003,Unknown
TOG005,Unknown
TOG006,Unknown
TOG008,Unknown
TOG009,Unknown
TOG020,Unknown
TOG021,Unknown
TOG022,Unknown
TOG025,Unknown
TOG026,Unknown
TOG027,Unknown
TOG029,Unknown
TOG030,Unknown
TOG031,Unknown
TOG033,Unknown
TOW041,Unknown
TOW042,Unknown
TOW045,Unknown
TOW051,Unknown
TOW054,Unknown
TOW055,Unknown
TOW056,Unknown
TOW057,Unknown
TOW058,Unknown
TOW066,Unknown
TPE002,Unknown
TPE005,Unknown
TPE012,Unknown
TPE030,Unknown
TPE046,Unknown
TPE049,Unknown
TPE053,Unknown
TPE054,Unknown
TPG033,Unknown
TPG050,Unknown
TPG061,Unknown
TPG065,Unknown
TPG080,Unknown
TPG096,Unknown
TPG237,Unknown
TPG238,Unknown
TPG246,Unknown
TPG248,Unknown
TPG255,Unknown
TPG265,Unknown
TPG269,Unknown
TPG354,Unknown
TPG362,Unknown
TPG380,Unknown
TPG381,Unknown
TPG547,Unknown
TPG559,Unknown
TPG563,Unknown
TPG573,Unknown
TPG576,Unknown
TPG598,Unknown
TPG601,Unknown
TPG615,Unknown
TPG618,Unknown
TPG621,Unknown
TPG622,Unknown
TPG624,Unknown
TPG625,Unknown
TPG632,Unknown
TPG640,Unknown
TPG641,Unknown
TPG645,Unknown
TPG652,Unknown
TPG659,Unknown
TPG661,Unknown
TPG667,Unknown
TPG673,Unknown
TPG675,Unknown
TPG694,Unknown
TPG706,Unknown
TPG709,Unknown
TPG713,Unknown
TPG715,Unknown
TPG729,Unknown
TPG731,Unknown
TPG733,Unknown
TPG735,Unknown
TPG736,Unknown
TPG738,Unknown
TPG739,Unknown
TPG740,Unknown
TPG742,Unknown
TPG746,Unknown
TPG748,Unknown
TPG750,Unknown
TPG751,Unknown
TPG754,Unknown
TPG758,Unknown
TPG759,Unknown
TPG761,Unknown
TPG763,Unknown
TPG765,Unknown
TPG767,Unknown
TPG769,Unknown
TPG770,Unknown
TPG773,Unknown
TPG798,Unknown
TPG799,Unknown
TPG800,Unknown
TPG803,Unknown
TPG810,Unknown
TPG816,Unknown
TPG817,Unknown
TPG823,Unknown
TPW031,Unknown
TPW065,Unknown
TPW068,Unknown
TPW140,Unknown
TPW177,Unknown
TPW185,Unknown
TPW188,Unknown
TPW190,Unknown
TRE010,Unknown
TRE035,Unknown
TRG001,Unknown
TRG003,Unknown
TRG004,Unknown
TRG005,Unknown
TRG008,Unknown
TRG010,Unknown
TRG011,Unknown
TRG012,Unknown
TRG013,Unknown
TRG014,Unknown
TRG019,Unknown
TRG024,Unknown
TRG030,Unknown
TRG031,Unknown
TRG033,Unknown
TRG034,Unknown
TRG036,Unknown
TRG038,Unknown
TRG039,Unknown
TRG041,Unknown
TRG042,Unknown
TRG053,Unknown
TRG054,Unknown
TRG055,Unknown
TRG057,Unknown
TRG061,Unknown
TRG065,Unknown
TRW021,Unknown
TRW050,Unknown
TRW076,Unknown
TRW098,Unknown
TRW103,Unknown
TRW110,Unknown
TRW116,Unknown
TRW118,Unknown
TRW119,Unknown
TRW120,Unknown
TSG138,Unknown
TSW040,Unknown
TUE002,Unknown
TUE005,Unknown
TUE006,Unknown
TUG009,Unknown
TUG012,Unknown
TUG013,Unknown
TUG015,Unknown
TUG020,Unknown
TUG028,Unknown
TUG035,Unknown
TUG043,Unknown
TUG044,Unknown
TUG045,Unknown
TUG046,Unknown
TUG047,Unknown
TUG048,Unknown
TUG050,Unknown
TUG054,Unknown
TUG055,Unknown
TUG056,Unknown
TUG057,Unknown
TUG058,Unknown
TUG059,Unknown
TUG060,Unknown
TUG061,Unknown
TUG062,Unknown
TUG063,Unknown
TUG066,Unknown
TUG067,Unknown
TUW006,Unknown
TUW019,Unknown
TUW026,Unknown
TUW029,Unknown
TUW032,Unknown
TUW033,Unknown
TUW035,Unknown
TUW057,Unknown
TYG005,Unknown
TYG006,Unknown
TYG009,Unknown
TYG010,Unknown
TYG011,Unknown
TYG012,Unknown
TYG019,Unknown
TYG036,Unknown
TYG037,Unknown
TYG038,Unknown
TYG040,Unknown
TYG041,Unknown
TYG042,Unknown
TYG046,Unknown
TYG049,Unknown
TYG050,Unknown
TYG051,Unknown
TYG052,Unknown
TYG053,Unknown
TYG054,Unknown
TYG055,Unknown
TYG081,Unknown
TYG085,Unknown
TYG091,Unknown
TYG094,Unknown
TYG095,Unknown
TYG096,Unknown
TYG099,Unknown
TYG100,Unknown
TYG103,Unknown
TYG105,Unknown
TYG106,Unknown
TYG109,Unknown
TYG110,Unknown
TYG111,Unknown
TYG112,Unknown
TYG114,Unknown
TYG115,Unknown
TYG121,Unknown
TYG122,Unknown
TYG123,Unknown
TYG126,Unknown
TYG127,Unknown
TYG130,Unknown
TYG132,Unknown
TYG133,Unknown
TYG139,Unknown
TYG141,Unknown
TYG142,Unknown
TYG146,Unknown
TYG148,Unknown
TYG150,Unknown
TYG151,Unknown
TYG158,Unknown
TYG160,Unknown
TYG161,Unknown
TYG162,Unknown
TYG165,Unknown
TYW008,Unknown
UTG008,Unknown
UTG015,Unknown
VCG013,Unknown
VCG014,Unknown
WBE001,Unknown
WBE006,Unknown
WBE008,Unknown
WBE012,Unknown
WBE013,Unknown
WBE021,Unknown
WBE022,Unknown
WBE024,Unknown
WBE034,Unknown
WBG003,Unknown
WBG004,Unknown
WBG011,Unknown
WBG025,Unknown
WBG031,Unknown
WBG088,Unknown
WBG094,Unknown
WBG100,Unknown
WBG101,Unknown
WBG103,Unknown
WBG105,Unknown
WBG107,Unknown
WBG108,Unknown
WBG109,Unknown
WBG110,Unknown
WBG117,Unknown
WBG118,Unknown
WBG125,Unknown
WBG129,Unknown
WBG130,Unknown
WBG132,Unknown
WBG133,Unknown
WBG134,Unknown
WBW065,Unknown
WBW087,Unknown
WBW089,Unknown
WBW105,Unknown
WBW107,Unknown
WBW119,Unknown
WBW120,Unknown
WBW121,Unknown
WBW123,Unknown
WBW129,Unknown
WBW133,Unknown
WFE001,Unknown
WFE004,Unknown
WFE008,Unknown
WFG009,Unknown
WFG010,Unknown
WFG011,Unknown
WFG022,Unknown
WFG023,Unknown
WFG026,Unknown
WFG029,Unknown
WFG030,Unknown
WFW004,Unknown
WFW009,Unknown
WFW022,Unknown
WFW025,Unknown
WFW027,Unknown
WHE002,Unknown
WHE011,Unknown
WHE012,Unknown
WHE016,Unknown
WHG003,Unknown
WHG005,Unknown
WHG006,Unknown
WHG007,Unknown
WHG008,Unknown
WHG009,Unknown
WHG012,Unknown
WHG013,Unknown
WHG020,Unknown
WHG021,Unknown
WHG026,Unknown
WHG031,Unknown
WHG032,Unknown
WHG035,Unknown
WHG036,Unknown
WHG037,Unknown
WHG038,Unknown
WHG039,Unknown
WHG040,Unknown
WHG042,Unknown
WHG043,Unknown
WHG045,Unknown
WHG046,Unknown
WHG047,Unknown
WHG048,Unknown
WHG053,Unknown
WHW013,Unknown
WHW023,Unknown
WHW060,Unknown
WHW061,Unknown
WHW062,Unknown
WHW068,Unknown
WHW073,Unknown
WHW074,Unknown
WHW075,Unknown
WHW076,Unknown
WHW077,Unknown
WHW078,Unknown
WHW079,Unknown
WHW080,Unknown
WHW081,Unknown
WHW082,Unknown
WHW083,Unknown
WHW084,Unknown
WHW085,Unknown
WHW086,Unknown
WHW088,Unknown
WHW089,Unknown
WHW090,Unknown
WHW091,Unknown
WME002,Unknown
WME004,Unknown
WMG009,Unknown
WMG046,Unknown
WMG049,Unknown
WMG060,Unknown
WMG070,Unknown
WMG086,Unknown
WMG088,Unknown
WMG090,Unknown
WMG091,Unknown
WMG092,Unknown
WMG093,Unknown
WMG097,Unknown
WMG098,Unknown
WMW004,Unknown
WMW012,Unknown
WMW028,Unknown
WMW031,Unknown
WOE010,Unknown
WOG001,Unknown
WOG002,Unknown
WOG020,Unknown
WOG021,Unknown
WOG022,Unknown
WOG023,Unknown
WOG028,Unknown
WOG032,Unknown
WOG036,Unknown
WOG037,Unknown
WOG038,Unknown
WOG041,Unknown
WOG064,Unknown
WOG068,Unknown
WOG071,Unknown
WOG110,Unknown
WOG152,Unknown
WOG164,Unknown
WOG172,Unknown
WOG175,Unknown
WOG190,Unknown
WOG192,Unknown
WOG193,Unknown
WOG198,Unknown
WOG200,Unknown
WOG202,Unknown
WOG204,Unknown
WOG208,Unknown
WOG209,Unknown
WOG213,Unknown
WOG214,Unknown
WOG215,Unknown
WOG216,Unknown
WOG218,Unknown
WOG220,Unknown
WOG224,Unknown
WOG225,Unknown
WOG226,Unknown
WOG227,Unknown
WOG229,Unknown
WOG231,Unknown
WOG235,Unknown
WOG236,Unknown
WOG237,Unknown
WOG244,Unknown
WOG245,Unknown
WOG248,Unknown
WOG250,Unknown
WOG251,Unknown
WOG252,Unknown
WOG255,Unknown
WOG256,Unknown
WOG257,Unknown
WOW027,Unknown
WOW028,Unknown
WOW033,Unknown
WOW034,Unknown
WOW035,Unknown
WOW036,Unknown
WPE001,Unknown
WPG011,Unknown
WPG013,Unknown
WPG014,Unknown
WPG026,Unknown
WPG027,Unknown
WPG083,Unknown
WPG094,Unknown
WPG117,Unknown
WPG118,Unknown
WPG135,Unknown
WPG154,Unknown
WPG155,Unknown
WPG160,Unknown
WPG167,Unknown
WPG172,Unknown
WPG175,Unknown
WPG180,Unknown
WPG195,Unknown
WPG196,Unknown
WPG198,Unknown
WPG199,Unknown
WPG204,Unknown
WPW174,Unknown
WPW175,Unknown
WPW176,Unknown
WRG002,Unknown
WRG003,Unknown
WRG004,Unknown
WRG005,Unknown
WRG006,Unknown
WRG007,Unknown
WRG009,Unknown
WRG012,Unknown
WRG019,Unknown
WRG020,Unknown
WRG021,Unknown
WRG023,Unknown
WRG024,Unknown
WRG026,Unknown
WRG027,Unknown
WRG030,Unknown
WRG031,Unknown
WRG032,Unknown
WRG033,Unknown
WRG036,Unknown
WRG037,Unknown
WRG038,Unknown
WRG039,Unknown
WRG041,Unknown
WRG042,Unknown
WRG043,Unknown
WRG044,Unknown
WRG045,Unknown
WRG046,Unknown
WRG047,Unknown
WRG048,Unknown
WRG052,Unknown
WRG055,Unknown
WRG056,Unknown
WRG057,Unknown
WRG058,Unknown
WRG059,Unknown
WRG061,Unknown
WRG063,Unknown
WRG065,Unknown
WRG066,Unknown
WRG069,Unknown
WRG070,Unknown
WRG071,Unknown
WRG072,Unknown
WRG074,Unknown
WRG075,Unknown
WRG076,Unknown
WRG084,Unknown
WRG086,Unknown
WRG087,Unknown
WRG088,Unknown
WRG090,Unknown
WRG091,Unknown
WRG092,Unknown
WRG094,Unknown
WRG097,Unknown
WRG099,Unknown
WRG101,Unknown
WSE004,Unknown
WSE007,Unknown
WSG022,Unknown
WSG023,Unknown
WSG024,Unknown
WSG025,Unknown
WSG028,Unknown
WSG029,Unknown
WSW014,Unknown
WSW019,Unknown
WSW023,Unknown
WTE007,Unknown
WTG008,Unknown
WTW005,Unknown
WTW019,Unknown
YEG026,Unknown
YNE006,Unknown
YNE016,Unknown
YNG026,Unknown
YNG032,Unknown
YNG035,Unknown
YNG036,Unknown
YNG038,Unknown
YNW029,Unknown
YNW032,Unknown
YNW033,Unknown
YPE001,Unknown
YPE006,Unknown
YPE007,Unknown
YPE008,Unknown
YPE011,Unknown
YPE013,Unknown
YPE022,Unknown
YPG018,Unknown
YPG035,Unknown
YPG064,Unknown
YPG068,Unknown
YPG069,Unknown
YPG070,Unknown
YPG072,Unknown
YPG073,Unknown
YPG075,Unknown
YPG076,Unknown
YPG077,Unknown
YPW054,Unknown
YPW057,Unknown
YPW059,Unknown
YPW060,Unknown
YPW061,Unknown
ZNG005,Unknown
ZNW005,Unknown
